thomasID,govtrackID,bioguideID,opensecretsID,lisID,votesmartID,fecIDs,icpsrID,wikipediaID,cspanID,washpostID,firstName,lastName,birthday,gender,religion,party,democratCount,republicanCount,otherCount,state,district,type,currentParty
02283,412667,E000295,N00035483,S376,128583,['S4IA00129'],,Joni Ernst,,,Joni,Ernst,1970-07-01,F,,republican,0,1,0,IA,,Senate,Republican
02291,412668,T000476,N00035492,S384,57717,['S4NC00162'],,Thom Tillis,,,Thom,Tillis,1960-08-30,M,,republican,0,1,0,NC,,Senate,Republican
02288,412669,R000605,N00035187,S381,7455,['S4SD00049'],,Mike Rounds,,,Mike,Rounds,1954-10-24,M,,republican,0,1,0,SD,,Senate,Republican
02255,412670,W000819,N00035311,,146255,['H4NC06052'],,Mark Walker (North Carolina politician),,,Mark,Walker,1969-05-20,M,,republican,0,2,0,NC,6,House,Republican
02289,412671,S001197,N00035544,S382,150182,['S4NE00090'],,Ben Sasse,,,Benjamin,Sasse,1972-02-22,M,,republican,0,1,0,NE,,Senate,Republican
02293,412672,D000625,N00036928,,127760,['H6NY11174'],,Dan Donovan (politician),,,Daniel,Donovan,1956-11-06,M,,republican,0,2,0,NY,11,House,Republican
02294,412673,K000388,N00037003,,156389,['H6MS01131'],,Trent Kelly (politician),,,Trent,Kelly,1966-03-01,M,,republican,0,2,0,MS,1,House,Republican
02295,412674,L000585,N00037031,,128760,['H6IL18088'],,Darin LaHood,,,Darin,LaHood,1968-07-05,M,,republican,0,2,0,IL,18,House,Republican
02296,412675,D000626,N00038767,,166760,['H6OH08315'],,Warren Davidson,,,Warren,Davidson,1970-03-01,M,,republican,0,2,0,OH,8,House,Republican
02010,412418,H001050,N00025881,,17745,"['H2HI02110', 'S4HI00144']",21124,Colleen Hanabusa,61258,,Colleen,Hanabusa,1951-05-04,F,,democrat,4,0,0,HI,1,House,Democrat
,412676,C001108,N00038260,,35169,['H6KY01110'],,James Comer (politician),76619,,James,Comer,1972-08-19,M,,republican,0,2,0,KY,1,House,Republican
,412677,E000296,N00038450,,9128,['H6PA02171'],,Dwight Evans (politician),56729,,Dwight,Evans,1954-05-16,M,,democrat,2,0,0,PA,2,House,Democrat
,412678,H001075,N00036915,S387,120012,['S6CA00584'],,Kamala Harris,,,Kamala,Harris,1964-10-20,F,,democrat,1,0,0,CA,,Senate,Democrat
,412679,K000393,N00026823,S389,35496,['S4LA00065'],,John Neely Kennedy,,,John,Kennedy,1951-11-21,M,,republican,0,1,0,LA,,Senate,Republican
,412680,H001076,N00038397,S388,42552,['S6NH00091'],,Maggie Hassan,,,Margaret,Hassan,1958-02-27,F,,democrat,1,0,0,NH,,Senate,Democrat
,412681,C001113,N00037161,S385,69579,['S6NV00200'],,Catherine Cortez Masto,,,Catherine,Cortez Masto,1964-03-29,F,,democrat,1,0,0,NV,,Senate,Democrat
02124,412534,S001190,N00033101,,134948,['H2IL10068'],21326,Brad Schneider,63948,,Bradley,Schneider,1961-08-20,M,,democrat,2,0,0,IL,10,House,Democrat
01861,412219,S001170,N00028091,,65891,['H6NH01230'],20731,Carol Shea-Porter,1021773,,Carol,Shea-Porter,1952-12-02,F,,democrat,4,0,0,NH,1,House,Democrat
,412682,O000171,N00037515,,28499,['H6AZ01199'],,Tom O'Halleran,,,Tom,O'Halleran,1946-01-24,M,,democrat,1,0,0,AZ,1,House,Democrat
,412683,B001302,N00039293,,28088,['H6AZ05083'],,Andy Biggs (politician),,,Andy,Biggs,1958-11-07,M,,republican,0,1,0,AZ,5,House,Republican
,412684,K000389,N00026427,,29473,['H4CA12055'],,Ro Khanna,,,Ro,Khanna,1976-09-13,M,,democrat,1,0,0,CA,17,House,Democrat
,412685,P000613,N00038601,,169078,['H6CA20152'],,Jimmy Panetta,,,Jimmy,Panetta,1969-10-01,M,,democrat,1,0,0,CA,20,House,Democrat
,412686,C001112,N00037015,,81569,['H6CA24303'],,Salud Carbajal,,,Salud,Carbajal,1964-11-18,M,,democrat,1,0,0,CA,24,House,Democrat
,412687,B001300,N00037019,,166270,['H6CA44103'],,Nanette Barragán,,,Nanette,Barragán,1976-09-15,F,,democrat,1,0,0,CA,44,House,Democrat
,412688,C001110,N00037260,,9732,['H6CA46116'],,Lou Correa,,,J.,Correa,1958-01-24,M,,democrat,1,0,0,CA,46,House,Democrat
,412689,B001303,N00038414,,173249,['H6DE00206'],,Lisa Blunt Rochester,,,Lisa,Blunt Rochester,1962-02-10,F,,democrat,1,0,0,DE,0,House,Democrat
,412690,G000578,N00039503,,117101,['H6FL01119'],,Matt Gaetz,,,Matt,Gaetz,1982-05-07,M,,republican,0,1,0,FL,1,House,Republican
,412691,D000628,N00037442,,166297,['H6FL02208'],,Neal Dunn,,,Neal,Dunn,1953-02-16,M,,republican,0,1,0,FL,2,House,Republican
,412692,R000609,N00039777,,172542,['H6FL04105'],,John Rutherford (Florida politician),,,John,Rutherford,1952-09-02,M,,republican,0,1,0,FL,4,House,Republican
,412693,L000586,N00030642,,24263,['H0FL02086'],,Al Lawson,,,Al,Lawson,1948-09-21,M,,democrat,1,0,0,FL,5,House,Democrat
,412694,M001202,N00040133,,173426,['H6FL07140'],,Stephanie Murphy,,,Stephanie,Murphy,1978-09-16,F,,democrat,1,0,0,FL,7,House,Democrat
,412695,S001200,N00037422,,67618,['H6FL09179'],,Darren Soto,,,Darren,Soto,1978-02-25,M,,democrat,1,0,0,FL,9,House,Democrat
,412696,D000627,N00033449,,137637,['H2FL08063'],,Val Demings,,,Val,Demings,1957-03-12,F,,democrat,1,0,0,FL,10,House,Democrat
,412697,C001111,N00002942,,24311,['H6FL13205'],,Charlie Crist,,,Charlie,Crist,1956-07-24,M,,democrat,1,0,0,FL,13,House,Democrat
,412698,M001199,N00037269,,166245,['H6FL18097'],,Brian Mast,,,Brian,Mast,1980-07-10,M,,republican,0,1,0,FL,18,House,Republican
,412699,R000607,N00040007,,172678,['H6FL19087'],,Francis Rooney,,,Francis,Rooney,1953-12-04,M,,republican,0,1,0,FL,19,House,Republican
,412700,F000465,N00039090,,168132,['H6GA03113'],,Drew Ferguson (politician),,,A.,Ferguson,1967-11-15,M,,republican,0,1,0,GA,3,House,Republican
,412701,K000391,N00033240,,117519,['H6IL08147'],,Raja Krishnamoorthi,,,Raja,Krishnamoorthi,1973-07-19,M,,democrat,1,0,0,IL,8,House,Democrat
,412702,B001299,N00037185,,116801,['H6IN03229'],,Jim Banks,,,Jim,Banks,1979-07-16,M,,republican,0,1,0,IN,3,House,Republican
,412703,H001074,N00038429,,167423,['H6IN09176'],,Trey Hollingsworth,,,Trey,Hollingsworth,1983-09-12,M,,republican,0,1,0,IN,9,House,Republican
,412704,M001198,N00037034,,172080,['H6KS01179'],,Roger Marshall (politician),,,Roger,Marshall,1960-08-09,M,,republican,0,1,0,KS,1,House,Republican
,412705,H001077,N00039953,,174484,['H6LA03148'],,Clay Higgins,,,Clay,Higgins,1961-08-24,M,,republican,0,1,0,LA,3,House,Republican
,412706,J000299,N00039106,,156097,['H6LA04138'],,Mike Johnson (Louisiana politician),,,Mike,Johnson,1972-01-30,M,,republican,0,1,0,LA,4,House,Republican
,412707,B001304,N00036999,,19344,['H6MD04209'],,Anthony G. Brown,,,Anthony,Brown,1961-11-21,M,,democrat,1,0,0,MD,4,House,Democrat
,412708,R000606,N00037036,,65904,['H6MD08457'],,Jamie Raskin,,,Jamie,Raskin,1962-12-13,M,,democrat,1,0,0,MD,8,House,Democrat
,412709,B001301,N00039533,,170172,['H6MI01226'],,Jack Bergman,,,Jack,Bergman,1947-02-02,M,,republican,0,1,0,MI,1,House,Republican
,412710,M001201,N00036274,,152464,['H4MI04118'],,Paul Mitchell (politician),,,Paul,Mitchell,1961-05-08,M,,republican,0,1,0,MI,10,House,Republican
,412711,L000587,N00038400,,171558,['H6MN02149'],,Jason Lewis (congressman),,,Jason,Lewis,1995-09-23,M,,republican,0,1,0,MN,2,House,Republican
,412712,B001305,N00039551,,171489,['H6NC13129'],,Ted Budd,,,Ted,Budd,1971-10-21,M,,republican,0,1,0,NC,13,House,Republican
,412713,B001298,N00037049,,166299,['H6NE02125'],,Don Bacon (politician),,,Don,Bacon,1963-08-16,M,,republican,0,1,0,NE,2,House,Republican
,412714,G000583,N00036944,,169202,['H6NJ05171'],,Josh Gottheimer,,,Josh,Gottheimer,1975-03-08,M,,democrat,1,0,0,NJ,5,House,Democrat
,412715,R000608,N00038734,,169471,['H6NV03139'],,Jacky Rosen,,,Jacky,Rosen,1957-08-02,F,,democrat,1,0,0,NV,3,House,Democrat
,412716,K000390,N00033530,,66851,['H2NV00050'],,Ruben Kihuen,,,Ruben,Kihuen,1980-04-25,M,,democrat,1,0,0,NV,4,House,Democrat
,412717,S001201,N00038742,,92111,['H6NY03247'],,Thomas Suozzi,,,Thomas,Suozzi,1962-08-31,M,,democrat,1,0,0,NY,3,House,Democrat
,412718,E000297,N00034549,,14379,['H2NY13096'],,Adriano Espaillat,,,Adriano,Espaillat,1954-09-27,M,,democrat,1,0,0,NY,13,House,Democrat
,412719,F000464,N00037288,,4311,['H6NY19169'],,John Faso,,,John,Faso,1952-08-25,M,,republican,0,1,0,NY,19,House,Republican
,412720,T000478,N00036351,,127668,['H4NY22051'],,Claudia Tenney,,,Claudia,Tenney,1961-02-04,F,,republican,0,1,0,NY,22,House,Republican
,412721,F000466,N00038779,,167708,['H6PA08277'],,Brian Fitzpatrick (American politician),,,Brian,Fitzpatrick,1973-12-17,M,,republican,0,1,0,PA,8,House,Republican
,412722,S001199,N00038781,,102454,['H6PA16320'],,Lloyd Smucker,,,Lloyd,Smucker,1964-01-23,M,,republican,0,1,0,PA,16,House,Republican
,412723,G000582,N00037615,,,['H6PR00082'],,Jenniffer González,,,Jenniffer,González-Colón,1976-08-05,F,,republican,0,1,0,PR,0,House,Republican
,412724,K000392,N00025445,,48997,['H2TN07103'],,David Kustoff,,,David,Kustoff,1966-10-08,M,,republican,0,1,0,TN,8,House,Republican
,412725,G000581,N00038809,,166483,['H6TX15162'],,Vicente González (politician),,,Vicente,Gonzalez,1967-09-04,M,,democrat,1,0,0,TX,15,House,Democrat
,412726,A000375,N00038285,,155685,['H6TX19099'],,Jodey Arrington,,,Jodey,Arrington,1972-03-09,M,,republican,0,1,0,TX,19,House,Republican
,412727,T000477,N00031263,,144514,['H0VA02118'],,Scott Taylor (politician),,,Scott,Taylor,1979-06-27,M,,republican,0,1,0,VA,2,House,Republican
,412728,M001200,N00039327,,8230,['H6VA04061'],,Donald McEachin,,,A.,McEachin,1961-10-10,M,,democrat,1,0,0,VA,4,House,Democrat
,412729,G000580,N00038847,,134493,['H6VA05142'],,Thomas Garrett Jr.,,,Thomas,Garrett,1972-03-27,M,,republican,0,1,0,VA,5,House,Republican
,412730,J000298,N00038858,,153141,['H6WA07458'],,Pramila Jayapal,,,Pramila,Jayapal,1965-09-21,F,,democrat,1,0,0,WA,7,House,Democrat
,412731,G000579,N00039330,,171843,['H6WI08155'],,Mike Gallagher (U.S. legislator),,,Mike,Gallagher,1984-03-03,M,,republican,0,1,0,WI,8,House,Republican
,412732,C001109,N00035504,,145932,['H6WY00159'],,Liz Cheney,,,Liz,Cheney,1966-07-28,F,,republican,0,1,0,WY,0,House,Republican
