billID,title
s2152-114,Africa
s2152-114,Alternative and renewable resources
s2152-114,Congressional oversight
s2152-114,Electric power generation and transmission
s2152-114,Foreign aid and international relief
s2152-114,Infrastructure development
s2152-114,International affairs
s2152-114,International organizations and cooperation
s2152-114,Lighting and heating
s2152-114,Multilateral development programs
s2152-114,Public-private cooperation
s2152-114,"Social work, volunteer service, charitable organizations"
s2152-114,U.S. and foreign investments
s2153-114,Business records
s2153-114,Government information and archives
s2153-114,Health
s2153-114,Health personnel
s2153-114,"Health technology, devices, supplies"
s2153-114,Medicaid
s2153-114,Medical ethics
s2153-114,Medicare
s2153-114,Nursing
s2154-114,Income tax deductions
s2154-114,Mining
s2154-114,Taxation
s2155-114,California
s2155-114,Energy
s2155-114,"Marine and coastal resources, fisheries"
s2155-114,Oil and gas
s2155-114,Oregon
s2155-114,Pacific Ocean
s2155-114,Washington State
s2156-114,Aviation and airports
s2156-114,Crime and law enforcement
s2156-114,Fires
s2156-114,First responders and emergency personnel
s2156-114,"Forests, forestry, trees"
s2157-114,Aviation and airports
s2157-114,Crime and law enforcement
s2157-114,Fires
s2157-114,Transportation safety and security
s2158-114,Alternative and renewable resources
s2158-114,Electric power generation and transmission
s2158-114,Income tax credits
s2158-114,Taxation
s2159-114,Abortion
s2159-114,Health
s2159-114,Health facilities and institutions
s2159-114,Health personnel
s2159-114,Medicaid
s216-114,Cancer
s216-114,Department of Health and Human Services
s216-114,Executive agency funding and structure
s216-114,Health
s216-114,Health promotion and preventive care
s216-114,Medical research
s216-114,Medical tests and diagnostic methods
s216-114,Minority health
s216-114,Research administration and funding
s2160-114,Armed forces and national security
s2160-114,Border security and unlawful immigration
s2160-114,Citizenship and naturalization
s2160-114,Foreign labor
s2160-114,Immigration status and procedures
s2160-114,Military personnel and dependents
s2161-114,Africa
s2161-114,Immigration
s2161-114,Immigration status and procedures
s2161-114,Liberia
s2162-114,Congress
s2162-114,Congressional agencies
s2162-114,Federal officials
s2162-114,Libraries and archives
s2162-114,Library of Congress
s2162-114,"Presidents and presidential powers, Vice Presidents"
s2163-114,"Broadcasting, cable, digital technologies"
s2163-114,Congressional oversight
s2163-114,"Government buildings, facilities, and property"
s2163-114,Internet and video services
s2163-114,Land use and conservation
s2163-114,Public contracts and procurement
s2163-114,Roads and highways
s2163-114,Rural conditions and development
s2163-114,"Science, Technology, Communications"
s2163-114,Telecommunication rates and fees
s2163-114,Telephone and wireless communication
s2163-114,Transportation and public works
s2163-114,Transportation programs funding
s2163-114,User charges and fees
s2164-114,Education programs funding
s2164-114,Elementary and secondary education
s2164-114,Government trust funds
s2164-114,Hunting and fishing
s2164-114,Land transfers
s2164-114,Land use and conservation
s2164-114,Outdoor recreation
s2164-114,"Parks, recreation areas, trails"
s2164-114,Property tax
s2164-114,Public lands and natural resources
s2164-114,Rural conditions and development
s2164-114,State and local finance
s2164-114,State and local taxation
s2165-114,Land use and conservation
s2165-114,Outdoor recreation
s2165-114,Public lands and natural resources
s2165-114,State and local finance
s2166-114,Adoption and foster care
s2166-114,Child health
s2166-114,Child safety and welfare
s2166-114,Medical tests and diagnostic methods
s2166-114,Mental health
s2166-114,Social welfare
s2167-114,Aviation and airports
s2167-114,Buy American requirements
s2167-114,Department of Transportation
s2167-114,Economic performance and conditions
s2167-114,Executive agency funding and structure
s2167-114,Government lending and loan guarantees
s2167-114,Government operations and politics
s2167-114,Manufacturing
s2167-114,Metals
s2167-114,"Military procurement, research, weapons development"
s2167-114,National Railroad Passenger Corporation (Amtrak)
s2167-114,Public contracts and procurement
s2167-114,Public transit
s2167-114,Railroads
s2167-114,Roads and highways
s2167-114,Transportation programs funding
s2167-114,Water quality
s2168-114,Administrative remedies
s2168-114,Child safety and welfare
s2168-114,Community life and organization
s2168-114,Congressional oversight
s2168-114,Crime and law enforcement
s2168-114,Crime victims
s2168-114,"Criminal investigation, prosecution, interrogation"
s2168-114,Criminal justice information and records
s2168-114,Department of Justice
s2168-114,Detention of persons
s2168-114,Due process and equal protection
s2168-114,Elementary and secondary education
s2168-114,Employee hiring
s2168-114,Executive agency funding and structure
s2168-114,Government information and archives
s2168-114,Government studies and investigations
s2168-114,Juvenile crime and gang violence
s2168-114,Law enforcement administration and funding
s2168-114,Law enforcement officers
s2168-114,Mental health
s2168-114,Monuments and memorials
s2168-114,Pedestrians and bicycling
s2168-114,Performance measurement
s2168-114,Racial and ethnic relations
s2168-114,State and local government operations
s2169-114,Land use and conservation
s2169-114,Outdoor recreation
s2169-114,Public lands and natural resources
s2169-114,State and local finance
s217-114,Abortion
s217-114,Civil actions and liability
s217-114,Federal preemption
s217-114,Health
s217-114,Health facilities and institutions
s217-114,Health personnel
s217-114,Medical education
s217-114,Medical tests and diagnostic methods
s217-114,Women's health
s2170-114,Armed forces and national security
s2170-114,Computers and information technology
s2170-114,Congressional oversight
s2170-114,Health care coverage and access
s2170-114,Health care quality
s2170-114,Health personnel
s2170-114,"Health technology, devices, supplies"
s2170-114,Licensing and registrations
s2170-114,Veterans' medical care
s2171-114,Academic performance and assessments
s2171-114,Accounting and auditing
s2171-114,District of Columbia
s2171-114,Education
s2171-114,Education programs funding
s2171-114,Elementary and secondary education
s2171-114,Performance measurement
s2171-114,Student aid and college costs
s2172-114,Consumer affairs
s2172-114,Disability and health-based discrimination
s2172-114,Health
s2172-114,Health care costs and insurance
s2172-114,State and local government operations
s2173-114,Health
s2173-114,"Long-term, rehabilitative, and terminal care"
s2173-114,Medical tests and diagnostic methods
s2173-114,Medicare
s2173-114,Mental health
s2173-114,Nursing
s2173-114,"Social work, volunteer service, charitable organizations"
s2174-114,Education
s2174-114,Education programs funding
s2174-114,Elementary and secondary education
s2174-114,Higher education
s2174-114,"Teaching, teachers, curricula"
s2174-114,Vocational and technical education
s2175-114,Armed forces and national security
s2175-114,Department of Veterans Affairs
s2175-114,"Government employee pay, benefits, personnel management"
s2175-114,Health personnel
s2175-114,Veterans' medical care
s2176-114,Books and print media
s2176-114,Education
s2176-114,Education programs funding
s2176-114,Educational technology and distance education
s2176-114,Higher education
s2176-114,Internet and video services
s2176-114,School administration
s2176-114,Student aid and college costs
s2176-114,"Teaching, teachers, curricula"
s2177-114,Government studies and investigations
s2177-114,Historic sites and heritage areas
s2177-114,Mississippi
s2177-114,Public lands and natural resources
s2177-114,Racial and ethnic relations
s2178-114,Capital gains tax
s2178-114,"Forests, forestry, trees"
s2178-114,Income tax rates
s2178-114,Taxation
s2179-114,Armed forces and national security
s2179-114,Department of Veterans Affairs
s2179-114,Health care quality
s2179-114,Health facilities and institutions
s2179-114,Hospital care
s2179-114,"Long-term, rehabilitative, and terminal care"
s2179-114,Medicaid
s2179-114,Medicare
s2179-114,Veterans' medical care
s218-114,Emergency medical services and trauma care
s218-114,First responders and emergency personnel
s218-114,Health
s218-114,Health care coverage and access
s218-114,Health personnel
s218-114,Health programs administration and funding
s218-114,Rural conditions and development
s218-114,"Veterans' education, employment, rehabilitation"
s2180-114,Age discrimination
s2180-114,Civil actions and liability
s2180-114,Disability and health-based discrimination
s2180-114,Employment discrimination and employee rights
s2180-114,Evidence and witnesses
s2180-114,"Government employee pay, benefits, personnel management"
s2180-114,Labor and employment
s2180-114,Racial and ethnic relations
s2180-114,"Sex, gender, sexual orientation discrimination"
s2181-114,Budget deficits and national debt
s2181-114,Economics and public finance
s2181-114,Medicare
s2181-114,Military personnel and dependents
s2181-114,Social security and elderly assistance
s2182-114,Appropriations
s2182-114,Budget deficits and national debt
s2182-114,Budget process
s2182-114,Defense spending
s2182-114,Economics and public finance
s2182-114,Income tax rates
s2182-114,Legislative rules and procedure
s2182-114,Military operations and strategy
s2182-114,Terrorism
s2183-114,Accounting and auditing
s2183-114,Advisory bodies
s2183-114,Africa
s2183-114,"Competitiveness, trade promotion, trade deficits"
s2183-114,Computers and information technology
s2183-114,Congressional oversight
s2183-114,"Environmental assessment, monitoring, research"
s2183-114,Executive agency funding and structure
s2183-114,Export-Import Bank of the United States
s2183-114,Federal officials
s2183-114,Foreign trade and international finance
s2183-114,Fraud offenses and financial crimes
s2183-114,Government corporations and government-sponsored enterprises
s2183-114,"Government ethics and transparency, public corruption"
s2183-114,Government information and archives
s2183-114,Government lending and loan guarantees
s2183-114,Government studies and investigations
s2183-114,Public contracts and procurement
s2183-114,Small business
s2183-114,Trade agreements and negotiations
s2184-114,Congressional oversight
s2184-114,Department of State
s2184-114,Foreign aid and international relief
s2184-114,Government information and archives
s2184-114,Government studies and investigations
s2184-114,International affairs
s2184-114,Performance measurement
s2184-114,U.S. Agency for International Development (USAID)
s2185-114,Cancer
s2185-114,Currency
s2185-114,Finance and financial sector
s2185-114,Health programs administration and funding
s2185-114,Medical research
s2185-114,Research administration and funding
s2185-114,Women's health
s2186-114,Contracts and agency
s2186-114,Education
s2186-114,Federal preemption
s2186-114,Financial services and investments
s2186-114,Higher education
s2186-114,Income tax exclusion
s2186-114,Student aid and college costs
s2186-114,Wages and earnings
s2187-114,Administrative law and regulatory procedures
s2187-114,Department of Health and Human Services
s2187-114,"Drug safety, medical device, and laboratory regulation"
s2187-114,Health
s2187-114,"Health technology, devices, supplies"
s2187-114,Product safety and quality
s2188-114,Administrative law and regulatory procedures
s2188-114,Congressional oversight
s2188-114,Department of Health and Human Services
s2188-114,"Drug safety, medical device, and laboratory regulation"
s2188-114,Health
s2188-114,"Health technology, devices, supplies"
s2189-114,Land transfers
s2189-114,Land use and conservation
s2189-114,Public lands and natural resources
s219-114,Abortion
s219-114,Appropriations
s219-114,Government trust funds
s219-114,Health
s219-114,Health care costs and insurance
s219-114,Health care coverage and access
s219-114,Health programs administration and funding
s2190-114,Education
s2190-114,Education programs funding
s2190-114,Elementary and secondary education
s2190-114,Higher education
s2190-114,Indian social and development programs
s2190-114,Licensing and registrations
s2190-114,Minority education
s2190-114,Rural conditions and development
s2190-114,School administration
s2190-114,Student aid and college costs
s2190-114,"Teaching, teachers, curricula"
s2191-114,Education
s2191-114,Education of the disadvantaged
s2191-114,Education programs funding
s2191-114,Higher education
s2191-114,Income tax credits
s2191-114,Income tax exclusion
s2191-114,Student aid and college costs
s2191-114,Tax-exempt organizations
s2192-114,Crime and law enforcement
s2192-114,Criminal justice information and records
s2192-114,Firearms and explosives
s2192-114,Law enforcement administration and funding
s2192-114,Performance measurement
s2193-114,Border security and unlawful immigration
s2193-114,Immigration
s2193-114,Immigration status and procedures
s2194-114,Air quality
s2194-114,Alternative and renewable resources
s2194-114,Cardiovascular and respiratory health
s2194-114,Centers for Disease Control and Prevention (CDC)
s2194-114,Child health
s2194-114,Climate change and greenhouse gases
s2194-114,Department of Agriculture
s2194-114,Department of Commerce
s2194-114,Department of Health and Human Services
s2194-114,"Diplomacy, foreign officials, Americans abroad"
s2194-114,Disaster relief and insurance
s2194-114,Energy efficiency and conservation
s2194-114,Energy research
s2194-114,Environmental Protection Agency (EPA)
s2194-114,"Environmental assessment, monitoring, research"
s2194-114,Environmental health
s2194-114,Environmental technology
s2194-114,Executive agency funding and structure
s2194-114,Foreign aid and international relief
s2194-114,International affairs
s2194-114,International organizations and cooperation
s2194-114,Lighting and heating
s2194-114,Manufacturing
s2194-114,Materials
s2194-114,Medical research
s2194-114,National Institutes of Health (NIH)
s2194-114,National Science Foundation
s2194-114,Peace Corps
s2194-114,Public-private cooperation
s2194-114,"Refugees, asylum, displaced persons"
s2194-114,Research administration and funding
s2194-114,Research and development
s2194-114,Small business
s2194-114,Women in business
s2194-114,Women's health
s2194-114,World health
s2195-114,Conflicts and wars
s2195-114,Crime and law enforcement
s2195-114,Criminal procedure and sentencing
s2195-114,Detention of persons
s2195-114,Military operations and strategy
s2195-114,War and emergency powers
s2196-114,Health
s2196-114,"Health technology, devices, supplies"
s2196-114,"Long-term, rehabilitative, and terminal care"
s2196-114,Medicare
s2197-114,Accounting and auditing
s2197-114,Digestive and metabolic diseases
s2197-114,Government studies and investigations
s2197-114,Health
s2197-114,Health care costs and insurance
s2197-114,Health information and medical records
s2197-114,Medical tests and diagnostic methods
s2197-114,Medicare
s2198-114,Child safety and welfare
s2198-114,Crime and law enforcement
s2198-114,Crime victims
s2198-114,Crimes against children
s2198-114,Domestic violence and child abuse
s2198-114,Firearms and explosives
s2198-114,Law enforcement administration and funding
s2198-114,Sex offenses
s2198-114,Violent crime
s2199-114,Administrative law and regulatory procedures
s2199-114,Government operations and politics
s2199-114,Legislative rules and procedure
s22-114,Private Legislation
s220-114,Abortion
s220-114,Administrative remedies
s220-114,Civil actions and liability
s220-114,Department of Health and Human Services
s220-114,Government studies and investigations
s220-114,Health
s220-114,Health care costs and insurance
s220-114,Health care coverage and access
s220-114,Health facilities and institutions
s220-114,Health personnel
s220-114,Health programs administration and funding
s220-114,Licensing and registrations
s220-114,State and local finance
s2200-114,Employment discrimination and employee rights
s2200-114,Labor and employment
s2200-114,Labor standards
s2200-114,"Sex, gender, sexual orientation discrimination"
s2200-114,Wages and earnings
s2200-114,Women's employment
s2201-114,Advisory bodies
s2201-114,"Competitiveness, trade promotion, trade deficits"
s2201-114,Congressional oversight
s2201-114,"Diplomacy, foreign officials, Americans abroad"
s2201-114,Foreign aid and international relief
s2201-114,Foreign trade and international finance
s2201-114,Free trade and trade barriers
s2201-114,Performance measurement
s2201-114,Public-private cooperation
s2201-114,U.S. and foreign investments
s2202-114,Agricultural equipment and machinery
s2202-114,Business investment and capital
s2202-114,Income tax deductions
s2202-114,Taxation
s2203-114,Caribbean area
s2203-114,Income tax credits
s2203-114,Income tax exclusion
s2203-114,Poverty and welfare assistance
s2203-114,Puerto Rico
s2203-114,Tax treatment of families
s2203-114,Taxation
s2203-114,Wages and earnings
s2204-114,Civil actions and liability
s2204-114,"Criminal investigation, prosecution, interrogation"
s2204-114,Drug therapy
s2204-114,Health
s2204-114,Health personnel
s2204-114,"Long-term, rehabilitative, and terminal care"
s2204-114,Medical ethics
s2205-114,"Drug, alcohol, tobacco use"
s2205-114,Health programs administration and funding
s2205-114,Health promotion and preventive care
s2205-114,Indian social and development programs
s2205-114,Judicial procedure and administration
s2205-114,Law enforcement administration and funding
s2205-114,Native Americans
s2205-114,Rural conditions and development
s2206-114,Appropriations
s2206-114,Arctic Ocean
s2206-114,Arctic and polar regions
s2206-114,Assault and harassment offenses
s2206-114,Atmospheric science and weather
s2206-114,Congressional oversight
s2206-114,Crime victims
s2206-114,Department of Commerce
s2206-114,Department of Health and Human Services
s2206-114,Emergency medical services and trauma care
s2206-114,Employee hiring
s2206-114,Employment discrimination and employee rights
s2206-114,Executive agency funding and structure
s2206-114,Federal officials
s2206-114,Fires
s2206-114,"Government employee pay, benefits, personnel management"
s2206-114,Government information and archives
s2206-114,Government studies and investigations
s2206-114,Hazardous wastes and toxic substances
s2206-114,Health personnel
s2206-114,Higher education
s2206-114,Hydrology and hydrography
s2206-114,"Interest, dividends, interest rates"
s2206-114,"Marine and coastal resources, fisheries"
s2206-114,Marine and inland water transportation
s2206-114,Marine pollution
s2206-114,Marketing and advertising
s2206-114,Military education and training
s2206-114,Military personnel and dependents
s2206-114,National symbols
s2206-114,"Navigation, waterways, harbors"
s2206-114,Physical fitness and lifestyle
s2206-114,"Science, technology, communications"
s2206-114,Sex offenses
s2206-114,"Sex, gender, sexual orientation discrimination"
s2206-114,Student aid and college costs
s2206-114,Transportation employees
s2206-114,Transportation safety and security
s2207-114,Aviation and airports
s2207-114,"Criminal investigation, prosecution, interrogation"
s2207-114,Europe
s2207-114,International affairs
s2207-114,Scotland
s2207-114,Terrorism
s2207-114,United Kingdom
s2208-114,Assault and harassment offenses
s2208-114,Civil actions and liability
s2208-114,Congressional agencies
s2208-114,Congressional oversight
s2208-114,Crime and law enforcement
s2208-114,Crime prevention
s2208-114,Crime victims
s2208-114,Crimes against women
s2208-114,"Criminal investigation, prosecution, interrogation"
s2208-114,Domestic violence and child abuse
s2208-114,Employee benefits and pensions
s2208-114,Employee hiring
s2208-114,Employee leave
s2208-114,Employment discrimination and employee rights
s2208-114,Evidence and witnesses
s2208-114,Financial literacy
s2208-114,"Government employee pay, benefits, personnel management"
s2208-114,Government information and archives
s2208-114,Government studies and investigations
s2208-114,Health care costs and insurance
s2208-114,Health programs administration and funding
s2208-114,Health promotion and preventive care
s2208-114,Indian social and development programs
s2208-114,Insurance industry and regulation
s2208-114,Labor standards
s2208-114,Library of Congress
s2208-114,"Life, casualty, property insurance"
s2208-114,Poverty and welfare assistance
s2208-114,Sex offenses
s2208-114,Unemployment
s2208-114,Wages and earnings
s2208-114,Women's employment
s2208-114,Worker safety and health
s2209-114,Crime and law enforcement
s2209-114,Firearms and explosives
s2209-114,Hunting and fishing
s2209-114,Military personnel and dependents
s2209-114,Outdoor recreation
s2209-114,Trade restrictions
s221-114,Health
s221-114,Health programs administration and funding
s221-114,Teenage pregnancy
s221-114,Women's health
s2210-114,Armed forces and national security
s2210-114,Department of Veterans Affairs
s2210-114,Health facilities and institutions
s2210-114,Health personnel
s2210-114,Neurological disorders
s2210-114,"Veterans' education, employment, rehabilitation"
s2210-114,Veterans' medical care
s2210-114,Women's health
s2211-114,Congressional oversight
s2211-114,Executive agency funding and structure
s2211-114,Office of Management and Budget (OMB)
s2211-114,Research administration and funding
s2211-114,Research and development
s2211-114,"Science, technology, communications"
s2211-114,Telephone and wireless communication
s2212-114,Congressional elections
s2212-114,"Elections, voting, political campaign regulation"
s2212-114,Government operations and politics
s2212-114,Senate
s2213-114,Crime and law enforcement
s2213-114,Criminal justice information and records
s2213-114,Firearms and explosives
s2213-114,Licensing and registrations
s2213-114,Retail and wholesale trades
s2214-114,Administrative law and regulatory procedures
s2214-114,Department of Health and Human Services
s2214-114,"Drug safety, medical device, and laboratory regulation"
s2214-114,Food and Drug Administration (FDA)
s2214-114,Government information and archives
s2214-114,Health
s2214-114,Health information and medical records
s2214-114,Prescription drugs
s2215-114,Assault and harassment offenses
s2215-114,Department of the Treasury
s2215-114,"Drug, alcohol, tobacco use"
s2215-114,Fraud offenses and financial crimes
s2215-114,"Government employee pay, benefits, personnel management"
s2215-114,"Government ethics and transparency, public corruption"
s2215-114,Government operations and politics
s2215-114,Internal Revenue Service (IRS)
s2215-114,"Tax administration and collection, taxpayers"
s2215-114,Unemployment
s2215-114,Wages and earnings
s2216-114,Aging
s2216-114,Banking and financial institutions regulation
s2216-114,Civil actions and liability
s2216-114,Employment discrimination and employee rights
s2216-114,Finance and financial sector
s2216-114,Financial services and investments
s2216-114,Fraud offenses and financial crimes
s2217-114,Administrative law and regulatory procedures
s2217-114,Consumer affairs
s2217-114,Department of Health and Human Services
s2217-114,Food industry and services
s2217-114,Health
s2217-114,Nutrition and diet
s2217-114,Retail and wholesale trades
s2218-114,Health care costs and insurance
s2218-114,Health promotion and preventive care
s2218-114,Income tax deductions
s2218-114,Physical fitness and lifestyle
s2218-114,Taxation
s2219-114,Commerce
s2219-114,Congressional oversight
s2219-114,Economic performance and conditions
s2219-114,Government studies and investigations
s2219-114,Outdoor recreation
s2219-114,Retail and wholesale trades
s2219-114,Travel and tourism
s222-114,Cancer
s222-114,Department of Health and Human Services
s222-114,Executive agency funding and structure
s222-114,Health
s222-114,Health promotion and preventive care
s222-114,Medical research
s222-114,Medical tests and diagnostic methods
s222-114,Minority health
s222-114,Research administration and funding
s2220-114,Administrative law and regulatory procedures
s2220-114,Child health
s2220-114,Employee benefits and pensions
s2220-114,"Government employee pay, benefits, personnel management"
s2220-114,Health
s2220-114,Health care costs and insurance
s2220-114,Health care coverage and access
s2220-114,Medicaid
s2220-114,Office of Personnel Management (OPM)
s2220-114,Women's health
s2221-114,Adult day care
s2221-114,Aging
s2221-114,Disability and paralysis
s2221-114,Labor and employment
s2221-114,Labor standards
s2221-114,Wages and earnings
s2222-114,Adult education and literacy
s2222-114,Education programs funding
s2222-114,Elementary and secondary education
s2222-114,Employment and training programs
s2222-114,Higher education
s2222-114,Labor and employment
s2222-114,Licensing and registrations
s2222-114,National Guard and reserves
s2222-114,Public-private cooperation
s2222-114,Unemployment
s2222-114,"Veterans' education, employment, rehabilitation"
s2222-114,Vocational and technical education
s2223-114,Cemeteries and funerals
s2223-114,Land transfers
s2223-114,Public lands and natural resources
s2223-114,South Dakota
s2223-114,Veterans' organizations and recognition
s2224-114,Child safety and welfare
s2224-114,Department of Health and Human Services
s2224-114,Executive agency funding and structure
s2224-114,Poverty and welfare assistance
s2224-114,Social welfare
s2225-114,Administrative remedies
s2225-114,Congressional oversight
s2225-114,Department of Homeland Security
s2225-114,Foreign labor
s2225-114,Government information and archives
s2225-114,Government studies and investigations
s2225-114,Immigration
s2225-114,Immigration status and procedures
s2225-114,Temporary and part-time employment
s2225-114,Visas and passports
s2226-114,Congressional oversight
s2226-114,Drug therapy
s2226-114,Drug trafficking and controlled substances
s2226-114,"Drug, alcohol, tobacco use"
s2226-114,Family services
s2226-114,Government studies and investigations
s2226-114,Health
s2226-114,Health programs administration and funding
s2226-114,Prescription drugs
s2226-114,Women's health
s2227-114,"Science, technology, communications"
s2227-114,Telephone and wireless communication
s2228-114,Administrative remedies
s2228-114,Health
s2228-114,Health facilities and institutions
s2228-114,Hospital care
s2228-114,Judicial review and appeals
s2228-114,Medicare
s2229-114,Armed forces and national security
s2229-114,Congressional oversight
s2229-114,Department of Veterans Affairs
s2229-114,Government studies and investigations
s2229-114,Health care coverage and access
s2229-114,Health care quality
s2229-114,Health facilities and institutions
s2229-114,Veterans' medical care
s223-114,Armed forces and national security
s223-114,Housing and community development funding
s223-114,"Veterans' loans, housing, homeless programs"
s223-114,Veterans' organizations and recognition
s2230-114,Congressional oversight
s2230-114,International affairs
s2230-114,Middle East
s2230-114,Terrorism
s2231-114,Asia
s2231-114,Detention of persons
s2231-114,"Diplomacy, foreign officials, Americans abroad"
s2231-114,Due process and equal protection
s2231-114,Human rights
s2231-114,International affairs
s2231-114,Maldives
s2231-114,Protest and dissent
s2231-114,Rule of law and government transparency
s2232-114,Accounting and auditing
s2232-114,"Bank accounts, deposits, capital"
s2232-114,Congressional oversight
s2232-114,Federal Reserve System
s2232-114,Finance and financial sector
s2232-114,Government studies and investigations
s2233-114,Administrative remedies
s2233-114,Debt collection
s2233-114,Government operations and politics
s2234-114,Armed forces and national security
s2234-114,Congressional tributes
s2234-114,"Intelligence activities, surveillance, classified information"
s2234-114,Military history
s2234-114,"Museums, exhibitions, cultural centers"
s2234-114,Smithsonian Institution
s2235-114,Administrative law and regulatory procedures
s2235-114,Debt collection
s2235-114,Federal Communications Commission (FCC)
s2235-114,"Science, technology, communications"
s2235-114,Telephone and wireless communication
s2236-114,Federal preemption
s2236-114,Firearms and explosives
s2236-114,Licensing and registrations
s2236-114,Sales and excise taxes
s2236-114,State and local taxation
s2236-114,Taxation
s2237-114,Crime and law enforcement
s2237-114,Drug trafficking and controlled substances
s2238-114,Alternative and renewable resources
s2238-114,Arctic Ocean
s2238-114,Atlantic Ocean
s2238-114,Climate change and greenhouse gases
s2238-114,Coal
s2238-114,Energy
s2238-114,Gulf of Mexico
s2238-114,Land use and conservation
s2238-114,"Marine and coastal resources, fisheries"
s2238-114,Oil and gas
s2238-114,Pacific Ocean
s2239-114,Appropriations
s2239-114,Armed forces and national security
s2239-114,Central Intelligence Agency (CIA)
s2239-114,Conflicts and wars
s2239-114,Congressional oversight
s2239-114,Defense spending
s2239-114,Department of Defense
s2239-114,Executive Office of the President
s2239-114,Executive agency funding and structure
s2239-114,Foreign aid and international relief
s2239-114,"Intelligence activities, surveillance, classified information"
s2239-114,Middle East
s2239-114,"Military assistance, sales, and agreements"
s2239-114,Military operations and strategy
s2239-114,Syria
s224-114,Conflicts and wars
s224-114,Crimes against women
s224-114,"Diplomacy, foreign officials, Americans abroad"
s224-114,Disaster relief and insurance
s224-114,Economic development
s224-114,Foreign aid and international relief
s224-114,Human rights
s224-114,International affairs
s224-114,International exchange and broadcasting
s224-114,International law and treaties
s224-114,International organizations and cooperation
s224-114,Performance measurement
s224-114,Public contracts and procurement
s224-114,Reconstruction and stabilization
s224-114,Rule of law and government transparency
s224-114,"Sex, gender, sexual orientation discrimination"
s224-114,United Nations
s224-114,Women's employment
s224-114,Women's rights
s2240-114,Animal and plant health
s2240-114,Aquatic ecology
s2240-114,Ecology
s2240-114,"Environmental assessment, monitoring, research"
s2240-114,Environmental health
s2240-114,General public lands matters
s2240-114,Intergovernmental relations
s2240-114,Pest management
s2240-114,Public lands and natural resources
s2240-114,Public-private cooperation
s2240-114,State and local government operations
s2240-114,Wildlife conservation and habitat protection
s2241-114,Crime and law enforcement
s2241-114,"Criminal investigation, prosecution, interrogation"
s2241-114,Drug trafficking and controlled substances
s2241-114,"Drug, alcohol, tobacco use"
s2241-114,Law enforcement administration and funding
s2242-114,Arizona
s2242-114,Land transfers
s2242-114,Public lands and natural resources
s2243-114,Agriculture and food
s2243-114,Education
s2243-114,Elementary and secondary education
s2243-114,Food assistance and relief
s2243-114,Fruit and vegetables
s2244-114,Agricultural insurance
s2244-114,"Agricultural prices, subsidies, credit"
s2244-114,Agriculture and food
s2245-114,Department of the Treasury
s2245-114,"Government employee pay, benefits, personnel management"
s2245-114,Government operations and politics
s2245-114,Internal Revenue Service (IRS)
s2245-114,Labor-management relations
s2246-114,Department of the Treasury
s2246-114,"Government employee pay, benefits, personnel management"
s2246-114,Government operations and politics
s2246-114,Internal Revenue Service (IRS)
s2246-114,Labor-management relations
s2247-114,Roads and highways
s2247-114,Transportation and public works
s2247-114,Transportation programs funding
s2247-114,Transportation safety and security
s2248-114,Birth defects
s2248-114,Cardiovascular and respiratory health
s2248-114,Child health
s2248-114,Government studies and investigations
s2248-114,Health
s2248-114,Health information and medical records
s2248-114,Health promotion and preventive care
s2248-114,Medical research
s2248-114,Research administration and funding
s2249-114,Aviation and airports
s2249-114,Crime and law enforcement
s2249-114,Transportation safety and security
s225-114,Environmental protection
s225-114,Hazardous wastes and toxic substances
s225-114,Hunting and fishing
s225-114,Outdoor recreation
s2250-114,Armed forces and national security
s2250-114,Asia
s2250-114,Conflicts and wars
s2250-114,Congressional tributes
s2250-114,Military personnel and dependents
s2250-114,Vietnam
s2251-114,Appropriations
s2251-114,Department of Veterans Affairs
s2251-114,Department of the Treasury
s2251-114,Disability assistance
s2251-114,Employee benefits and pensions
s2251-114,Executive agency funding and structure
s2251-114,"Government employee pay, benefits, personnel management"
s2251-114,Government trust funds
s2251-114,Income tax credits
s2251-114,Income tax deductions
s2251-114,Poverty and welfare assistance
s2251-114,Railroad Retirement Board
s2251-114,Railroads
s2251-114,Social Security Administration
s2251-114,Social security and elderly assistance
s2251-114,Social welfare
s2251-114,State and local government operations
s2251-114,Transportation employees
s2251-114,Veterans' pensions and compensation
s2251-114,Wages and earnings
s2252-114,Administrative law and regulatory procedures
s2252-114,Census and government statistics
s2252-114,Contracts and agency
s2252-114,Department of the Treasury
s2252-114,Employment taxes
s2252-114,"Tax administration and collection, taxpayers"
s2252-114,Taxation
s2253-114,Armed forces and national security
s2253-114,Higher education
s2253-114,Student aid and college costs
s2253-114,"Veterans' education, employment, rehabilitation"
s2254-114,Administrative remedies
s2254-114,Alaska
s2254-114,Arizona
s2254-114,California
s2254-114,Civil actions and liability
s2254-114,Colorado
s2254-114,Congressional oversight
s2254-114,Energy
s2254-114,Energy revenues and royalties
s2254-114,Environmental health
s2254-114,Federal preemption
s2254-114,"Forests, forestry, trees"
s2254-114,Fraud offenses and financial crimes
s2254-114,Government information and archives
s2254-114,Government studies and investigations
s2254-114,Government trust funds
s2254-114,Idaho
s2254-114,Judicial review and appeals
s2254-114,Land use and conservation
s2254-114,Licensing and registrations
s2254-114,Mining
s2254-114,Montana
s2254-114,Nevada
s2254-114,New Mexico
s2254-114,North Dakota
s2254-114,Nuclear power
s2254-114,Oregon
s2254-114,Public lands and natural resources
